Mercedes Benz June 1, 2023 (PDF)	/portal/file/mercedes-benz_060123-pdf/
Mercedes Benz May 30, 2023 (PDF)	/portal/file/mercedes-benz_053023-pdf/
WeRide June 8, 2023 (PDF)	/portal/file/weride_060823-pdf/
Pony.ai June 5, 2023 (PDF)	/portal/file/pony-ai_060523-pdf/
Waymo May 21, 2023 (PDF)	/portal/file/waymo_052123-pdf/
Cruise May 21, 2023 (PDF)	/portal/file/cruise_052123-pdf/
Cruise May 18, 2023 (PDF)	/portal/file/cruise_051823-pdf/
Zoox May 20, 2023 (PDF)	/portal/file/zoox_052023-pdf/
Zoox May 17, 2023 (PDF)	/portal/file/zoox_051723-pdf/
Apple May 11, 2023 (PDF)	/portal/file/apple_051123-pdf/
Waymo May 7, 2023 (PDF)	/portal/file/waymo_050723-pdf/
Waymo May 6, 2023 (PDF)	/portal/file/waymo_050623-pdf/
Cruise May 7, 2023 (PDF)	/portal/file/cruise_050723-pdf/
Cruise May 3, 2023 (PDF)	/portal/file/cruise_050323-pdf/
Waymo May 3, 2023 (PDF)	/portal/file/waymo_050323-pdf/
Cruise May 4, 2023 (PDF)	/portal/file/cruise_050423-pdf/
Cruise May 1, 2023 (PDF)	/portal/file/cruise_050123-pdf/
Waymo April 30, 2023 (PDF)	/portal/file/waymo_043023-pdf/
Waymo April 28, 2023 (PDF)	/portal/file/waymo_042823-pdf/
Mercedes Benz April 26, 2023 (PDF)	/portal/file/mercedesbenz_042623-pdf/
WeRide Corp May 1, 2023 (PDF)	/portal/file/weride_050123-pdf/
Cruise April 21, 2023 (PDF)	/portal/file/cruise_042123-pdf/
Cruise April 22, 2023 (PDF)	/portal/file/cruise_042223-pdf/
Waymo April 12, 2023 (PDF)	/portal/file/waymo_041223-pdf/
Zoox April 11, 2023 (2) (PDF)	/portal/file/zoox_041123_2-pdf/
Cruise April 12, 2023 (PDF)	/portal/file/cruise_041223-pdf/
Cruise April 9, 2023 (PDF)	/portal/file/cruise_040923-pdf/
Zoox April 11, 2023 (1) (PDF)	/portal/file/zoox_041123-pdf/
Waymo April 6, 2023 (PDF)	/portal/file/waymo_040623-pdf/
Waymo April 5, 2023 (PDF)	/portal/file/waymo_040523-pdf/
Waymo April 3, 2023 (PDF)	/portal/file/waymo_040323-pdf/
Cruise March 22, 2023 (1) (PDF)	/portal/file/cruise_032223_1-pdf/
Cruise March 22, 2023 (2) (PDF)	/portal/file/cruise_032223_2-pdf/
Cruise March 22, 2023 (3) (PDF)	/portal/file/cruise_032223_3-pdf/
Cruise March 21, 2023 (2) (PDF)	/portal/file/cruise_032221_2-pdf/
Cruise March 23, 2023 (PDF)	/portal/file/cruise_032323-pdf/
Cruise March 21, 2023 (1) (PDF)	/portal/file/cruise_032123-pdf/
Waymo March 20, 2023 (1) (PDF)	/portal/file/waymo_032023_1-pdf/
Waymo March 20, 2023 (2) (PDF)	/portal/file/waymo_032023_2-pdf/
Waymo March 16, 2023 (1) (PDF)	/portal/file/waymo_031623_1-pdf/
Waymo March 16, 2023 (2) (PDF)	/portal/file/waymo_031623_2-pdf/
Zoox March 16, 2023 (PDF)	/portal/file/zoox_031623-pdf/
Waymo March 12, 2023 (PDF)	/portal/file/waymo_031223-pdf/
Cruise March 18, 2023 (PDF)	/portal/file/cruise_031823-pdf/
Cruise March 6, 2023 (PDF)	/portal/file/cruise_030623-pdf/
Waymo March 1, 2023 (PDF)	/portal/file/waymo_030123-pdf/
WeRide Corp March 9, 2023 (PDF)	/portal/file/weride_030923-pdf/
Cruise March 3, 2023 (PDF)	/portal/file/cruise_030323-pdf/
Waymo February 25, 2023 (1) (PDF)	/portal/file/waymo_022523_1-pdf/
Waymo February 25, 2023 (2) (PDF)	/portal/file/waymo_022523_2-pdf/
Waymo February 24, 2023 (PDF)	/portal/file/waymo_022423-pdf/
Apple February 21, 2023 (PDF)	/portal/file/apple_022123-pdf/
Zoox February 23, 2023 (PDF)	/portal/file/zoox_022323-pdf/
Waymo February 15, 2023 (PDF)	/portal/file/waymo_021523-pdf/
Mercedes Benz February 9, 2023 (PDF)	/portal/file/mercedes-benz_020923-pdf/
Zoox February 11, 2023 (PDF)	/portal/file/zoox_021123-pdf/
Zoox February 8, 2023 (PDF)	/portal/file/zoox_020823-pdf/
Zoox February 7, 2023 (PDF)	/portal/file/zoox_020723-pdf/
Mercedes Benz February 2, 2023 (PDF)	/portal/file/mercedes-benz_020223-pdf/
Zoox January 30, 2023 (PDF)	/portal/file/zoox_013023-pdf/
Cruise January 25, 2023 (PDF)	/portal/file/cruise_012523-pdf/
Waymo January 22, 2023 (PDF)	/portal/file/waymo_012223-pdf/
Zoox January 1, 2023 (PDF)	/portal/file/zoox_010123-pdf/
Cruise December 28, 2022 (PDF)	/portal/file/cruise_122822-pdf/
Waymo December 29. 2022 (PDF)	/portal/file/waymo_122922-pdf/
Cruise December 21, 2022 (PDF)	/portal/file/cruise_122122-pdf/
Cruise December 18, 2022 (PDF)	/portal/file/cruise_121822-pdf/
Cruise December 14, 2022 (PDF)	/portal/file/cruise_121422-pdf/
Apple December 20, 2022 (PDF)	/portal/file/apple_122022-pdf/
Waymo December 17, 2022 (PDF)	/portal/file/waymo_121722-pdf/
Waymo December 13, 2022 (1) (PDF)	/portal/file/waymo_121322_1-pdf/
Waymo December 13, 2022 (2) (PDF)	/portal/file/waymo_121322_2-pdf/
Waymo December 12, 2022 (PDF)	/portal/file/waymo_121222-pdf/
Waymo December 1, 2022 (PDF)	/portal/file/waymo_120122-pdf/
Zoox November 28, 2022 (PDF)	/portal/file/zoox_112822-pdf/
Zoox November 20, 2022 (PDF)	/portal/file/zoox_112022-pdf/
Mercedes Benz November 19, 2022 (PDF)	/portal/file/mercedes-benz_111922-pdf/
Mercedes Benz November 17, 2022 (PDF)	/portal/file/mercedes-benz_111722-pdf/
Cruise November 16, 2022 (PDF)	/portal/file/cruise_111622-pdf/
Zoox November 14, 2022 (PDF)	/portal/file/zoox_111422-pdf/
Waymo November 8, 2022 (PDF)	/portal/file/waymo_110822-pdf/
Waymo November 3, 2022 (PDF)	/portal/file/waymo_110322-pdf/
Zoox November 4, 2022 (PDF)	/portal/file/zoox_110422-pdf/
Waymo October 21, 2022 (PDF)	/portal/file/waymo_102122-pdf/
Apple October 20, 2022 (PDF)	/portal/file/apple_102022-pdf/
Apple October 10, 2022 (PDF)	/portal/file/apple_101022-pdf/
Zoox October 14, 2022 (PDF)	/portal/file/zoox_101422-pdf/
Zoox October 3, 2022 (PDF)	/portal/file/zoox_100322-pdf/
Ghost Autonomy Inc October 7, 2022 (PDF)	/portal/file/ghost_100722-pdf/
Argo AI September 22, 2022 (PDF)	/portal/file/argo_092222-pdf/
Waymo September 17, 2022 (PDF)	/portal/file/waymo_091722-pdf/
Waymo September 15, 2022 (PDF)	/portal/file/waymo_091522-pdf/
Zoox September 14, 2022 (PDF)	/portal/file/zoox_091422-pdf/
Waymo September 10, 2022 (PDF)	/portal/file/waymo_091022-pdf/
Cruise September 5, 2022 (PDF)	/portal/file/cruise_090522-pdf/
Cruise September 4, 2022 (PDF)	/portal/file/cruise_090422-pdf/
Zoox September 1, 2022 (PDF)	/portal/file/zoox_090122-pdf/
Cruise September 1, 2022 (PDF)	/portal/file/cruise_090122-pdf/
Zoox August 30, 2022 (PDF)	/portal/file/zoox_083022-pdf/
Zoox August 23, 2022 (PDF)	/portal/file/zoox_082322-pdf/
Waymo August 25, 2022 (PDF)	/portal/file/waymo_082522-pdf/
Cruise August 16, 2022 (PDF)	/portal/file/cruise_081622-pdf/
Waymo August 16, 2022 (1) (PDF)	/portal/file/waymo_081622_1-pdf/
Waymo August 16, 2022 (2) (PDF)	/portal/file/waymo_081622_2-pdf/
Waymo August 14, 2022 (PDF)	/portal/file/waymo_081422-pdf/
Waymo August 13, 2022 (PDF)	/portal/file/waymo_081322-pdf/
Waymo August 10, 2022 (PDF)	/portal/file/waymo_081022-pdf/
Woven Planet August 8, 2022 (PDF)	/portal/file/woven_planet_080822-pdf/
Cruise August 2, 2022 (PDF)	/portal/file/cruise_080222-pdf/
Waymo July 24, 2022 (PDF)	/portal/file/waymo_072422-pdf/
Zoox July 22, 2022 (PDF)	/portal/file/zoox_072222-pdf/
Cruise July 18, 2022 (PDF)	/portal/file/cruise_071822-pdf/
Cruise July 16, 2022 (PDF)	/portal/file/cruise_071622-pdf/
Cruise July 14, 2022 (PDF)	/portal/file/cruise_071422-pdf/
Zoox July 8, 2022 (PDF)	/portal/file/zoox_070822-pdf/
Waymo July 5, 2022 (PDF)	/portal/file/waymo_070522-pdf/
Waymo July 3, 2022 (PDF)	/portal/file/waymo_070322-pdf/
Waymo July 2, 2022 (1) (PDF)	/portal/file/waymo_070222_1-pdf/
Waymo July 2, 2022 (2) (PDF)	/portal/file/waymo_070222_2-pdf/
Waymo July 1, 2022 (PDF)	/portal/file/waymo_070122-pdf/
Cruise June 29, 2022 (PDF)	/portal/file/cruise_062922-pdf/
Zoox June 28, 2022 (PDF)	/portal/file/zoox_062822-pdf/
Waymo June 21, 2022 (PDF)	/portal/file/waymo_062122-pdf/
Apple June 14, 2022 (PDF)	/portal/file/apple_061422-pdf/
Cruise June 17, 2022 (PDF)	/portal/file/cruise_061722-pdf/
Zoox June 11, 2022 (PDF)	/portal/file/zoox_061122-pdf/
Zoox June 8, 2022 (PDF)	/portal/file/zoox_060822-pdf/
Waymo June 5, 2022 (PDF)	/portal/file/waymo_060522-pdf/
Cruise June 3, 2022 (PDF)	/portal/file/cruise_060322-pdf/
Cruise June 2, 2022 (PDF)	/portal/file/cruise_060222-pdf/
Waymo June 1, 2022 (PDF)	/portal/file/waymo_060122-pdf/
Zoox June 1, 2022 (1) (PDF)	/portal/file/zoox_060122-1-pdf/
Zoox June 1, 2022 (2) (PDF)	/portal/file/zoox_060122-2-pdf/
Waymo May 27, 2022 (PDF)	/portal/file/waymo_052722-pdf/
Cruise May 25, 2022 (PDF)	/portal/file/cruise_052522-pdf/
Zoox May 31, 2022 (PDF)	/portal/file/zoox_053122-pdf/
Waymo May 21, 2022 (PDF)	/portal/file/waymo_052122-pdf/
Zoox May 20, 2022 (PDF)	/portal/file/zoox_052022-pdf/
Mercedes Benz May 19, 2022 (PDF)	/portal/file/mercedes-benz_051922-pdf/
Waymo May 17, 2022 (PDF)	/portal/file/waymo_051722-pdf/
Pony.ai May 17, 2022 (PDF)	/portal/file/pony-ai_051722-pdf/
Motional May 17, 2022 (PDF)	/portal/file/motional_051722-pdf/
Cruise May 13, 2022 (PDF)	/portal/file/cruise_051322-pdf/
Waymo May 11, 2022 (PDF)	/portal/file/waymo_051122-pdf/
Waymo May 4, 2022 (PDF)	/portal/file/waymo_050422-pdf/
Waymo April 30, 2022 (PDF)	/portal/file/waymo_043022-pdf/
Zoox April 28, 2022 (PDF)	/portal/file/zoox_042822-pdf/
Cruise April 25, 2022 (PDF)	/portal/file/cruise_ol316_042522-pdf/
Cruise April 24, 2022 (PDF)	/portal/file/cruise_ol316_042422-pdf/
Waymo April 29, 2022 (PDF)	/portal/file/waymo_ol316_042922-pdf/
Waymo April 26, 2022 (PDF)	/portal/file/waymo_ol316_042622-pdf/
Waymo April 24, 2022 (PDF)	/portal/file/waymo_ol316_042422-pdf/
Zoox April 22, 2022 (PDF)	/portal/file/zoo_042222-pdf/
Cruise April 17, 2022 (PDF)	/portal/file/cruise_041722-pdf/
Cruise April 16, 2022 (PDF)	/portal/file/cruise_041622-pdf/
Waymo April 13, 2022 (PDF)	/portal/file/waymo_041322-pdf/
Pony.ai April 11, 2022 (PDF)	/portal/file/pony-ai_041122-pdf/
Cruise April 9, 2022 (PDF)	/portal/file/cruise_040922-pdf/
Waymo April 11, 2022 (PDF)	/portal/file/waymo_041122-pdf/
Waymo April 8, 2022 (PDF)	/portal/file/waymo_040822-pdf/
Zoox April 6, 2022 (PDF)	/portal/file/zoox_040622-pdf/
Waymo April 5, 2022 (PDF)	/portal/file/waymo_040522-pdf/
Cruise March 26, 2022 (PDF)	/portal/file/cruise_032622-pdf/
Cruise March 24, 2022 (PDF)	/portal/file/cruise032422-pdf/
Cruise March 15, 2022 (PDF)	/portal/file/cruise_031522-pdf/
Apple March 15, 2022 (PDF)	/portal/file/apple_031522-pdf/
Waymo March 11, 2022 (PDF)	/portal/file/waymo_031122-pdf/
Waymo March 9, 2022 (PDF)	/portal/file/waymo_030922-pdf/
Waymo March 7, 2022 (PDF)	/portal/file/waymo_030722-pdf/
Waymo March 6, 2022 (PDF)	/portal/file/waymo_030622-pdf/
Waymo February 28, 2022 (1) (PDF)	/portal/file/waymo_022822_1-pdf/
Waymo February 28, 2022 (2) (PDF)	/portal/file/waymo_022822_2-pdf/
Cruise February 19, 2022 (PDF)	/portal/file/cruise_021922-pdf/
Waymo February 19, 2022 (PDF)	/portal/file/waymo_021922-pdf/
Apple February 22, 2022 (PDF)	/portal/file/apple_022222-pdf/
Apple February 17, 2022 (PDF)	/portal/file/apple_021722-pdf/
Waymo February 14, 2022 (PDF)	/portal/file/waymo_021422-pdf/
Cruise February 11, 2022 (PDF)	/portal/file/cruise_021122-pdf/
Waymo February 11, 2022 (1) (PDF)	/portal/file/waymo_021122_1-pdf/
Waymo February 11, 2022 (2) (PDF)	/portal/file/waymo_021122_2-pdf/
Waymo February 10, 2022 (PDF)	/portal/file/waymo_021022-pdf/
Waymo February 9, 2022 (1) (PDF)	/portal/file/waymo_020922_1-pdf/
Waymo February 9, 2022 (2) (PDF)	/portal/file/waymo_020922_2-pdf/
Waymo February 8 2022 (PDF)	/portal/file/waymo_020822-pdf/
Waymo February 6, 2022 (PDF)	/portal/file/waymo_020622-pdf/
Zoox February 6, 2022 (PDF)	/portal/file/zoox_020622-pdf/
Zoox February 5, 2022 (PDF)	/portal/file/zoox_020522-pdf/
Waymo February 4, 2022 (PDF)	/portal/file/waymo_020422-pdf/
Waymo February 1, 2022 (PDF)	/portal/file/waymo_020122-pdf/
Cruise January 29, 2022 (PDF)	/portal/file/cruise_012922-pdf/
Waymo January 28, 2022 (1) (PDF)	/portal/file/waymo_012822_1-pdf/
Waymo January 28, 2022 (2) (PDF)	/portal/file/waymo_012822_2-pdf/
Cruise January 26, 2022 (PDF)	/portal/file/cruise_012622-pdf/
Waymo January 22, 2022 (PDF)	/portal/file/waymo_012222-pdf/
Waymo January 20, 2022 (1) (PDF)	/portal/file/waymo_012022-pdf/
Zoox January 16, 2022 (PDF)	/portal/file/zoox_011622-pdf/
Waymo January 18, 2022 (PDF)	/portal/file/waymo_011822-pdf/
Zoox January 11, 2022 (PDF)	/portal/file/zoox_011122-pdf/
Waymo January 6, 2022 (PDF)	/portal/file/waymo_010622-pdf/
Zoox January 4, 2022 (PDF)	/portal/file/zoox_010422-pdf/
Waymo January 3, 2022 (PDF)	/portal/file/waymo_010322-pdf/
Waymo January 1, 2022 (PDF)	/portal/file/waymo_010122-pdf/
Cruise December 26, 2021 (PDF)	/portal/file/cruise_122621-pdf/
Waymo December 22, 2021 (PDF)	/portal/file/waymo_122221-pdf/
Waymo December 19, 2021 (PDF)	/portal/file/waymo_121921-pdf/
Cruise November 15, 2021 (PDF)	/portal/file/cruise_111521-pdf/
Waymo December 11, 2021 (PDF)	/portal/file/waymo_12112021-pdf/
Cruise December 11, 2021 (PDF)	/portal/file/cruise_12112021-pdf/
Apple December 6, 2021 (PDF)	/portal/file/apple_120621-pdf/
Zoox December 8, 2021 (PDF)	/portal/file/zoox_12082021-pdf/
Waymo December 7, 2021 (PDF)	/portal/file/waymo_120721-pdf/
Waymo December 4, 2021 (PDF)	/portal/file/waymo_120421-pdf/
Waymo December 3, 2021 (PDF)	/portal/file/waymo_120321-pdf/
Cruise December 1, 2021 (1) (PDF)	/portal/file/cruise_12012021-pdf/
Cruise December 1, 2021 (2) (PDF)	/portal/file/cruise_12012021_02-pdf/
Waymo November 30, 2021 (PDF)	/portal/file/waymo_113021-pdf/
Waymo November 28, 2021 (PDF)	/portal/file/waymo_112821-pdf/
Waymo November 26, 2021 (PDF)	/portal/file/waymo_112621-pdf/
Waymo November 25, 2021 (PDF)	/portal/file/waymo_112521-pdf/
Cruise November 21, 2021 (PDF)	/portal/file/cruise_112121-pdf/
Waymo November 20, 2021 (PDF)	/portal/file/waymo_112021-pdf/
Waymo November 15, 2021 (PDF)	/portal/file/waymo_111521-pdf/
Cruise November 14, 2021 (PDF)	/portal/file/cruise_111421-pdf/
Cruise November 13, 2021 (PDF)	/portal/file/cruise_111321-pdf/
Waymo November 12, 2021 (PDF)	/portal/file/waymo_111221-pdf/
Apple November 11, 2021 (PDF)	/portal/file/apple_111121-pdf/
Waymo November 6, 2021 (1) (PDF)	/portal/file/waymo_110621_1-pdf/
Waymo November 6, 2021 (2) (PDF)	/portal/file/waymo_110621_2-pdf/
Waymo November 4, 2021 (PDF)	/portal/file/waymo_110421-pdf/
Zoox November 3, 2021 (PDF)	/portal/file/zoox_110321-pdf/
WeRide Corp November 3, 2021 (PDF)	/portal/file/weride_110321-pdf/
Pony.ai October 28, 2021 (PDF)	/portal/file/pony-ai_102821-pdf/
Waymo October 28, 2021 (PDF)	/portal/file/waymo_102821-pdf/
Waymo October 27, 2021 (PDF)	/portal/file/waymo_102721-pdf/
Argo AI October 19, 2021 (PDF)	/portal/file/argo_101921-pdf/
Zoox October 21, 2021 (PDF)	/portal/file/zoox_102121-pdf/
Waymo October 21, 2021 (PDF)	/portal/file/waymo_102121-pdf/
Waymo October 19, 2021 (PDF)	/portal/file/waymo_101921-pdf/
Waymo October 18, 2021 (PDF)	/portal/file/waymo_101821-pdf/
Apple September 27, 2021 (PDF)	/portal/file/apple_09272021-pdf/
Cruise September 25, 2021 (PDF)	/portal/file/cruise_092521-pdf/
Waymo September 22, 2021 (PDF)	/portal/file/waymo_092221-pdf/
Zoox September 21, 2021 (PDF)	/portal/file/zoox_092121-pdf/
Waymo September 17, 2021 (1) (PDF)	/portal/file/waymo_091721_1-pdf/
Waymo September 17, 2021 (2) (PDF)	/portal/file/waymo_091721_2-pdf/
Waymo September 16, 2021 (PDF)	/portal/file/waymo_091621-pdf/
Waymo August 13, 2021 (PDF)	/portal/file/waymo_081321-pdf/
Zoox September 2, 2021 (PDF)	/portal/file/zoox_090221-pdf/
Waymo September 2, 2021 (PDF)	/portal/file/waymo_090221-pdf/
Waymo August 31, 2021 (2) (PDF)	/portal/file/waymo_083121_2-pdf/
Waymo August 21, 2021 (PDF)	/portal/file/waymo_082121-pdf/
Waymo August 14, 2021 (PDF)	/portal/file/waymo_081421-pdf/
Cruise August 2, 2021 (PDF)	/portal/file/cruise_080221-pdf/
Waymo August 1, 2021 (PDF)	/portal/file/waymo_080121-pdf/
Cruise July 26, 2021 (PDF)	/portal/file/cruise_072621_redacted-pdf/
Zoox July 13, 2021 (PDF)	/portal/file/zoox_071321-pdf/
Argo AI July 8, 2021 (PDF)	/portal/file/argo_070821-pdf/
Waymo June 26, 2021 (PDF)	/portal/file/waymo_062621-pdf/
Waymo June 25, 2021 (PDF)	/portal/file/waymo_062521-pdf/
Waymo June 16, 2021 (PDF)	/portal/file/waymo_061621-pdf/
Waymo June 11, 2021 (PDF)	/portal/file/waymo_061121-pdf/
Waymo May 23, 2021 (PDF)	/portal/file/waymo_ol316_052321_redacted-pdf/
Cruise May 17, 2021 (PDF)	/portal/file/cruise_051721-pdf/
Cruise May 11, 2021 (PDF)	/portal/file/cruise_05112021-pdf/
Zoox May 11, 2021 (PDF)	/portal/file/zoox_05112021-pdf/
Cruise April 21, 2021 (PDF)	/portal/file/cruise_042121-pdf/
Waymo April 18, 2021 (PDF)	/portal/file/waymo_041821-pdf/
Waymo April 17, 2021 (PDF)	/portal/file/waymo_041721-pdf/
Lyft April 14, 2021 (PDF)	/portal/file/lyft_041421-pdf/
Waymo April 4, 2021 (PDF)	/portal/file/waymo_040421-pdf/
Waymo March 31, 2021 (PDF)	/portal/file/waymo_033121-pdf/
Waymo March 30, 2021 (PDF)	/portal/file/waymo_033021-pdf/
Cruise March 30, 2021 (PDF)	/portal/file/cruise_033021-pdf/
Cruise March 29, 2021 (PDF)	/portal/file/cruise_032921-pdf/
Cruise March 27, 2021 (PDF)	/portal/file/cruise_032721-pdf/
Waymo March 24, 2021 (PDF)	/portal/file/waymo_032421-pdf/
Cruise March 12, 2021 (PDF)	/portal/file/cruise_031221-pdf/
Cruise March 9, 2021 (PDF)	/portal/file/cruise_030921-pdf/
Waymo March 5, 2021 (PDF)	/portal/file/waymo_316_030521_redacted-pdf/
Waymo January 22, 2021 (PDF)	/portal/file/waymo_012221-pdf/
Waymo January 13, 2021 (PDF)	/portal/file/waymo_011321-pdf/
Waymo December 29, 2020 (PDF)	/portal/file/waymo_122920-pdf/
Waymo December 18, 2020 (PDF)	/portal/file/waymo_121820-pdf/
Lyft December 2, 2020 (PDF)	/portal/file/lyft_120220-pdf/
Cruise August 9, 2020 (PDF)	/portal/file/cruise_080920-pdf/
Cruise August 4, 2020 (PDF)	/portal/file/cruise_080420-pdf/
Zoox August 6, 2020 (PDF)	/portal/file/zoox_080620-pdf/
Waymo July 9, 2020 (PDF)	/portal/file/waymo_070920-pdf/
Waymo June 15, 2020 (PDF)	/portal/file/waymo-collision-report-june-15-2020-pdf/
Cruise June 1, 2020 (PDF)	/portal/file/cruise-collision-report-june-1-2020-pdf/
Pony.ai May 30, 2020 (PDF)	/portal/file/pony-ai-collision-report-may-30-2020-pdf/
Waymo March 10, 2020 (PDF)	/portal/file/waymo-collision-report-march-10-2020-pdf/
Waymo February 26, 2020 (PDF)	/portal/file/waymo-collision-report-february-26-2020-pdf/
Zoox February 26, 2020 (1) (PDF)	/portal/file/zoox-collision-report-february-26-2020-1-pdf/
Zoox February 26, 2020 (2) (PDF)	/portal/file/zoox-collision-report-february-26-2020-2-pdf/
Zoox February 21, 2020 (PDF)	/portal/file/zoox-collision-report-february-21-2020-pdf/
Waymo February 14, 2020 (PDF)	/portal/file/waymo-collision-report-february-14-2020-pdf/
Waymo February 12, 2020 (PDF)	/portal/file/waymo-collision-report-february-12-2020-pdf/
Cruise February 9, 2020 (PDF)	/portal/file/cruise-collision-report-february-9-2020-pdf/
Cruise February 5, 2020 (PDF)	/portal/file/cruise-collision-report-february-5-2020-pdf/
Cruise January 31, 2020  (PDF)	/portal/file/cruise-collision-report-january-31-2020-pdf/
Cruise January 29, 2020 (PDF)	/portal/file/cruise-collision-report-january-29-2020-pdf/
Waymo January 28, 2020 (PDF)	/portal/file/waymo-collision-report-january-28-2020-pdf/
Cruise January 25, 2020 (PDF)	/portal/file/cruise-collision-report-january-25-2020-pdf/
Zoox January 21, 2020 (PDF)	/portal/file/collision-report-zoox-january-21-2020-pdf/
Zoox January 21, 2020 (2) (PDF)	/portal/file/collision-report-zoox-january-21-2020-2-pdf/
Aurora Innovation January 14, 2020 (PDF)	/portal/file/aurora-innovation-collision-report-january-14-2020-pdf/
Zoox January 14, 2020 (PDF)	/portal/file/collision-report-zoox-january-14-2020-pdf/
Zoox January 13, 2020 (PDF)	/portal/file/collision-report-zoox-january-13-2020-pdf/
Cruise January 12, 2020 (PDF)	/portal/file/cruise-collision-report-january-12-2020-pdf/
Zoox January 8, 2020 (PDF)	/portal/file/collision-report-zoox-january-8-2020-pdf/
Waymo January 7, 2020 (PDF)	/portal/file/waymo-collision-report-january-7-2020-pdf/
Cruise January 2, 2020 (PDF)	/portal/file/cruise-collision-report-january-2-2020-pdf/
Cruise December 27, 2019 (PDF)	/portal/file/cruise-collision-report-december-27-2019-pdf/
Zoox December 20, 2019 (PDF)	/portal/file/collision-report-zoox-december-20-2019-pdf/
Waymo December 20, 2019 (PDF)	/portal/file/waymo-collision-report-december-20-2019-pdf/
Zoox December 19, 2019 (PDF)	/portal/file/collision-report-zoox-december-19-2019-pdf/
Cruise December 19, 2019 (PDF)	/portal/file/cruise-collision-report-december-19-2019-pdf/
Cruise December 13, 2019 (PDF)	/portal/file/cruise-collision-report-december-13-2019-pdf/
Cruise December 8, 2019 (PDF)	/portal/file/cruise-collision-report-december-8-2019-pdf/
Cruise November 29, 2019 (PDF)	/portal/file/cruise-collision-report-november-29-2019-pdf/
Cruise November 25, 2019 (PDF)	/portal/file/cruise-collision-report-november-25-2019-pdf/
Zoox November 22, 2019 (PDF)	/portal/file/collision-report-zoox-november-22-2019-pdf/
Lyft November 19, 2019 (PDF)	/portal/file/lyft-collision-report-november-19-2019-pdf/
Cruise November 18, 2019 (PDF)	/portal/file/cruise-collision-report-november-18-2019-pdf/
Cruise November 10, 2019 (PDF)	/portal/file/cruise-collision-report-november-10-2019-pdf/
Cruise November 9, 2019 (PDF)	/portal/file/cruise-collision-report-november-9-2019-pdf/
Cruise November 7, 2019 (1) (PDF)	/portal/file/cruise-collision-report-november-7-2019-1-pdf/
Cruise November 7, 2019 (2) (PDF)	/portal/file/cruise-collision-report-november-7-2019-2-pdf/
Waymo November 4, 2019 (PDF)	/portal/file/waymo-collision-report-november-4-2019-pdf/
Cruise October 29, 2019 (PDF)	/portal/file/cruise-collision-report-october-29-2019-pdf/
Cruise October 28, 2019 (PDF)	/portal/file/cruise-collision-report-october-28-2019-pdf/
Waymo October 28, 2019 (1) (PDF)	/portal/file/waymo-collision-report-october-28-2019-1-pdf/
Waymo October 28, 2019 (2) (PDF)	/portal/file/waymo-collision-report-october-28-2019-2-pdf/
Cruise October 27, 2019 (PDF)	/portal/file/cruise-collision-report-october-27-2019-pdf/
Cruise October 26, 2019 (PDF)	/portal/file/cruise-collision-report-october-26-2019-pdf/
Waymo October 19, 2019 (PDF)	/portal/file/waymo-collision-report-october-19-2019-pdf/
Waymo October 18, 2019 (PDF)	/portal/file/waymo-collision-report-october-18-2019-pdf/
Cruise October 17, 2019 (PDF)	/portal/file/cruise-collision-report-october-17-2019-pdf/
Waymo October 16, 2019 (PDF)	/portal/file/waymo-collision-report-october-16-2019-pdf/
Waymo October 14, 2019 (PDF)	/portal/file/waymo-collision-report-october-14-2019-pdf/
Zoox October 12, 2019 (PDF)	/portal/file/collision-report-zoox-october-12-2019-pdf/
Cruise October 12, 2019 (PDF)	/portal/file/gm-cruise-collision-report-october-12-2019-pdf/
Zoox October 11, 2019 (PDF)	/portal/file/collision-report-zoox-october-11-2019-pdf/
Waymo October 10, 2019 (PDF)	/portal/file/waymo-collision-report-october-10-2019-pdf/
GM Cruise October 3, 2019 (PDF)	/portal/file/gm-cruise-collision-report-october-3-2019-pdf/
GM Cruise September 27, 2019 (PDF)	/portal/file/gm-cruise-collision-report-september-27-2019-pdf/
Apple September 19, 2019 (PDF)	/portal/file/apple-collision-report-september-19-2019-pdf/
Aimotive September 16, 2019 (PDF)	/portal/file/aimotive-collision-report-september-16-2019-pdf/
Waymo September 14, 2019 (PDF)	/portal/file/waymo-collision-report-september-14-2019-pdf/
GM Cruise September 9, 2019 (PDF)	/portal/file/gm-cruise-collision-report-september-9-2019-pdf/
GM Cruise September 5, 2019 (PDF)	/portal/file/gm-cruise-collision-report-september-5-2019-pdf/
GM Cruise August 26, 2019 (PDF)	/portal/file/gm-cruise-collision-report-august-26-2019-pdf/
GM Cruise August 22, 2019 (PDF)	/portal/file/gm-cruise-collision-report-august-22-2019-pdf/
Waymo August 13, 2019 (PDF)	/portal/file/waymo-collision-report-august-13-2019-pdf/
Waymo August 12, 2019 (PDF)	/portal/file/waymo-collision-report-august-12-2019-pdf/
GM Cruise August 10, 2019 (PDF)	/portal/file/gm-cruise-collision-report-august-10-2019-pdf/
Waymo August 9, 2019 (1) (PDF)	/portal/file/waymo-collision-report-august-9-2019-1-pdf/
Waymo August 9, 2019 (2) (PDF)	/portal/file/waymo-collision-report-august-9-2019-2-pdf/
GM Cruise August 7, 2019 (PDF)	/portal/file/gm-cruise-collision-report-august-7-2019-pdf/
